TRADEDATE,GAZP,YNDX,UNAC,NMTP,FESH,PIKK,AFLT,DSKY,MVID,MGNT,POLY,ALRS,NLMK,PHOR,MTSS,SBER,IRAO,NVTK,ROSN,FIVE,GMKN,LKOH,PLZL,SNGS,TATN
2019-04-24,160.57,2410.6,0.6925,7.26,6.785,365.5,96.32,89.06,421.1,3639.5,665.0,95.58,170.38,2381.0,258.8,236.0,3.9115,1148.0,441.3,1810.0,14316.0,5760.0,4965.0,24.605,743.5
2019-04-25,159.31,2407.6,0.7,7.275,6.67,367.0,96.34,88.76,418.5,3649.5,665.7,95.2,170.32,2383.0,255.35,227.8,3.965,1187.0,436.0,1910.0,14470.0,5648.5,4957.0,24.81,738.2
2019-04-26,161.0,2389.0,0.69,7.27,6.695,365.9,97.12,88.4,417.5,3590.0,673.9,94.0,174.4,2371.0,257.0,223.18,3.9775,1218.4,434.45,1912.0,14720.0,5588.0,5060.0,24.825,767.3
2019-04-29,163.93,2406.0,0.68,7.26,6.595,367.1,96.98,88.14,419.0,3630.5,666.0,94.49,170.96,2363.0,255.3,228.8,3.97,1205.2,433.7,1894.5,14490.0,5552.0,5052.5,24.71,754.9
2019-04-30,163.95,2391.0,0.7045,7.185,6.13,365.5,96.32,88.44,422.0,3720.0,678.4,94.23,171.1,2363.0,254.9,225.17,3.92,1205.2,428.8,1963.0,14342.0,5511.0,5037.5,24.565,757.5
2019-05-02,165.71,2413.0,0.7025,7.17,6.37,370.0,96.86,88.24,422.3,3746.0,672.0,95.34,175.08,2370.0,261.75,229.1,3.927,1207.2,423.25,1967.0,14280.0,5551.0,5040.0,24.555,754.1
2019-05-03,166.31,2414.0,0.6935,7.14,6.44,374.2,96.7,88.34,422.5,3795.0,684.0,95.6,169.5,2369.0,262.9,232.52,3.8985,1199.8,423.55,1999.5,14238.0,5453.0,5050.0,24.985,765.5
2019-05-06,165.45,2407.0,0.693,7.11,6.28,373.8,94.94,88.88,417.3,3758.5,685.0,95.2,170.36,2370.0,261.35,232.8,3.896,1199.8,425.0,1970.0,14400.0,5478.0,5055.0,24.91,765.3
2019-05-07,164.21,2388.6,0.68,7.15,6.13,373.0,94.5,89.72,420.0,3781.0,688.0,95.62,171.0,2339.0,258.6,231.49,3.9,1205.8,422.0,1983.0,14152.0,5405.5,5033.0,24.915,750.5
2019-05-08,163.57,2379.0,0.6785,7.06,6.26,377.0,94.24,88.92,417.3,3815.0,659.3,96.5,168.64,2325.0,260.25,230.0,3.842,1203.0,420.4,1927.0,14108.0,5331.0,5019.0,24.6,723.2
2019-05-10,163.61,2340.0,0.682,7.07,6.36,378.4,92.9,88.86,423.8,3710.0,657.3,95.52,162.58,2278.0,255.4,227.0,3.7895,1200.0,413.75,1896.0,13922.0,5290.0,4990.0,24.2,705.1
2019-05-13,163.0,2286.6,0.685,7.045,6.14,380.4,91.28,89.12,419.8,3730.0,655.5,94.48,159.5,2324.0,255.55,224.22,3.8505,1210.0,417.2,1904.0,13970.0,5350.0,5001.0,24.14,690.9
2019-05-14,189.67,2299.0,0.68,6.895,5.98,384.1,91.6,88.88,420.3,3795.0,674.7,93.0,158.68,2315.0,255.45,227.88,3.9505,1190.0,420.95,1908.5,13954.0,5188.5,5018.0,24.15,706.4
2019-05-15,195.61,2312.0,0.67,7.05,6.14,384.6,90.08,89.42,418.7,3728.5,674.8,92.78,158.52,2287.0,255.1,228.69,4.105,1186.0,413.7,1897.0,13800.0,5000.0,4950.0,24.14,693.3
2019-05-16,202.7,2392.0,0.68,7.245,6.26,386.2,91.68,89.88,415.8,3700.0,669.7,92.47,158.58,2301.0,254.5,228.19,4.0175,1204.6,412.0,1943.0,13560.0,5200.0,4930.0,24.18,675.9
2019-05-17,198.89,2425.0,0.6815,7.45,6.27,384.4,91.96,89.8,419.9,3700.0,675.0,91.89,156.42,2340.0,253.25,226.94,3.89,1198.6,413.0,2000.0,13590.0,5260.0,4844.5,24.105,679.4
2019-05-20,200.8,2407.8,0.6785,7.325,6.23,382.7,91.08,89.86,419.4,3659.0,675.0,90.78,157.78,2354.0,253.15,226.0,3.8645,1220.2,408.2,1995.0,13358.0,5172.5,4773.0,24.15,681.1
2019-05-21,207.8,2392.4,0.6645,7.37,6.46,380.4,90.76,89.96,423.9,3619.0,679.4,89.65,161.2,2332.0,252.65,232.71,4.02,1245.0,415.95,1952.0,13548.0,5300.0,4833.0,24.26,706.7
2019-05-22,208.1,2424.8,0.665,7.29,6.31,384.0,91.0,89.68,423.7,3616.0,678.4,88.93,162.5,2345.0,253.8,235.86,4.0855,1297.0,414.0,1933.5,13782.0,5317.5,4906.0,24.2,720.0
2019-05-23,208.86,2365.0,0.66,7.26,6.5,381.5,90.74,89.8,419.1,3552.0,680.2,89.78,160.6,2363.0,258.65,229.3,4.0055,1302.0,417.05,1857.5,13520.0,5275.0,4972.0,24.18,708.0
2019-05-24,204.5,2383.4,0.6525,7.225,6.25,386.2,91.0,85.58,423.2,3565.0,682.1,90.13,164.0,2372.0,256.7,234.45,4.075,1291.4,423.0,1828.0,13602.0,5240.0,4985.0,24.365,696.8
2019-05-27,206.2,2404.6,0.6575,7.25,6.25,387.4,91.2,85.2,421.0,3615.0,682.9,90.19,164.86,2373.0,258.2,236.0,4.075,1317.2,425.4,1857.5,13710.0,5220.0,4985.5,24.37,695.3
2019-05-28,203.13,2280.2,0.652,7.22,6.33,387.6,90.68,85.74,410.2,3630.0,680.0,89.37,171.5,2383.0,255.05,233.19,4.0985,1306.0,431.8,1847.0,13640.0,5100.0,4970.0,24.46,702.8
2019-05-29,207.14,2350.2,0.66,7.26,6.39,389.6,91.12,85.32,420.8,3670.0,682.0,88.05,170.78,2425.0,256.9,233.4,4.0995,1307.4,437.0,1901.0,13708.0,5240.0,5053.0,24.73,725.9
2019-05-30,213.1,2379.6,0.639,7.255,6.3,389.9,90.42,85.3,419.0,3673.5,681.6,87.79,172.88,2455.0,258.25,232.75,3.9695,1308.0,439.0,1924.0,13700.0,5230.0,5075.0,24.99,754.1
2019-05-31,215.1,2336.6,0.6395,7.35,6.29,368.4,93.8,84.7,424.4,3738.5,700.5,88.15,172.32,2469.0,255.8,233.24,4.014,1323.0,433.0,1922.5,13718.0,5268.5,5170.5,24.94,748.5
2019-06-03,235.51,2319.0,0.644,7.4,6.36,366.2,96.8,84.66,423.6,3850.0,712.4,88.62,173.0,2478.0,258.8,239.95,3.9995,1321.0,438.9,2010.0,13770.0,5254.5,5244.0,25.115,759.9
2019-06-04,230.16,2341.0,0.645,7.36,6.38,370.8,96.34,85.5,426.0,3860.0,720.8,89.78,172.24,2452.0,259.65,236.0,3.935,1296.0,435.0,2005.0,13796.0,5170.0,5269.5,25.07,766.9
2019-06-05,230.01,2361.0,0.659,7.38,6.32,367.1,96.1,85.2,425.6,3853.0,723.3,89.0,170.54,2451.0,259.2,239.0,4.0595,1279.0,426.2,2033.0,13772.0,5103.0,5323.0,25.205,755.7
2019-06-06,231.45,2389.0,0.6555,7.395,6.4,371.0,96.02,85.7,425.8,3839.5,726.8,89.15,173.66,2448.0,262.95,244.89,4.125,1293.0,422.9,2045.0,13850.0,5156.5,5326.0,25.26,758.6
2019-06-07,230.5,2418.6,0.651,7.42,6.45,370.6,95.86,85.48,425.5,3820.0,729.2,88.8,172.52,2405.0,263.15,248.28,4.1,1295.2,419.55,2040.5,13802.0,5133.0,5460.0,25.2,753.6
2019-06-10,232.1,2435.0,0.6565,7.46,6.36,368.9,95.4,85.26,426.4,3797.0,720.3,89.18,173.22,2399.0,264.75,249.0,4.089,1298.4,422.0,2049.0,13852.0,5181.0,5485.0,25.08,759.4
2019-06-11,234.86,2494.8,0.64,7.5,6.4,368.9,95.6,85.32,425.3,3781.0,726.0,88.91,178.02,2423.0,269.95,235.89,4.265,1320.0,422.9,2093.0,14304.0,5237.0,5576.0,25.39,777.4
2019-06-13,234.44,2492.0,0.645,7.57,6.41,369.9,98.18,85.2,425.5,3650.0,728.7,86.5,182.0,2451.0,269.55,240.49,4.4585,1308.0,422.0,2098.0,14676.0,5210.5,5580.0,25.08,770.0
2019-06-14,231.51,2465.0,0.6325,7.74,6.45,369.6,97.66,84.96,424.1,3650.0,726.3,85.1,183.2,2439.0,270.1,238.8,4.4645,1305.4,408.0,2066.0,14602.0,5178.5,5721.0,25.175,765.0
2019-06-17,229.81,2455.8,0.632,7.765,6.66,370.0,100.38,84.74,427.4,3740.0,719.2,86.93,182.0,2426.0,269.85,237.8,4.73,1307.0,408.1,2052.5,14506.0,5190.0,5600.0,25.15,759.7
2019-06-18,232.13,2480.2,0.638,7.73,6.67,369.8,99.3,84.76,428.2,3741.0,729.0,88.31,175.54,2448.0,274.2,241.8,4.7925,1309.8,411.7,2071.5,14750.0,5230.0,5646.0,25.28,775.0
2019-06-19,232.46,2470.2,0.6415,7.745,6.81,370.3,99.26,86.06,426.0,3759.5,730.0,90.08,173.16,2448.0,276.0,240.4,4.9215,1275.4,409.25,2074.0,14868.0,5245.0,5560.0,25.41,771.9
2019-06-20,232.52,2492.8,0.6415,7.8,6.72,370.6,98.9,86.38,425.8,3805.5,747.5,90.19,171.38,2455.0,278.0,244.1,4.9575,1309.8,419.75,2090.5,14224.0,5320.0,5638.5,25.94,789.4
2019-06-21,229.09,2468.4,0.6375,7.77,6.48,368.7,100.04,87.0,428.0,3753.0,752.7,90.11,171.7,2460.0,277.85,238.02,4.925,1320.0,419.1,2130.0,14180.0,5338.0,5805.5,25.825,776.8
2019-06-24,232.38,2452.6,0.6425,7.52,6.5,370.4,100.24,86.62,423.8,3718.5,769.5,89.6,168.0,2457.0,279.6,239.09,5.0515,1293.2,416.45,2159.0,14272.0,5270.0,5931.0,26.0,769.8
2019-06-25,232.09,2424.6,0.6545,7.48,6.16,372.8,101.3,85.98,424.5,3690.0,789.7,88.93,170.96,2485.0,280.4,236.7,4.8235,1294.0,412.15,2154.0,14060.0,5309.5,5931.0,25.92,763.5
2019-06-26,233.1,2391.6,0.6485,7.45,6.17,373.6,101.52,85.8,427.8,3865.0,794.5,89.0,167.0,2499.0,287.05,240.59,4.54,1306.0,415.9,2221.5,14148.0,5358.5,5896.0,26.285,770.0
2019-06-27,232.6,2410.0,0.66,7.455,6.17,373.6,102.32,85.8,427.3,3791.0,797.5,87.34,170.5,2540.0,284.95,240.5,4.587,1330.4,415.1,2235.0,14168.0,5380.0,5836.0,26.32,773.3
2019-06-28,232.83,2405.4,0.649,7.515,6.17,374.9,101.76,85.8,426.9,3735.0,802.8,86.04,159.7,2484.0,284.9,238.55,4.529,1337.4,414.5,2177.5,14308.0,5305.0,5828.0,26.34,774.9
2019-07-01,245.5,2482.4,0.6375,7.525,6.11,374.1,101.46,85.44,429.4,3729.5,782.0,85.5,159.0,2476.0,286.45,242.98,4.704,1305.2,417.8,2136.5,14236.0,5378.5,5695.0,26.37,768.0
2019-07-02,246.65,2491.2,0.638,7.81,6.07,374.1,100.9,85.64,429.1,3769.0,806.0,85.18,160.38,2492.0,281.4,241.2,4.725,1305.4,417.0,2240.0,14420.0,5372.0,5848.0,26.735,769.4
2019-07-03,251.6,2505.4,0.6375,8.0,5.9,371.8,104.6,85.9,428.4,3785.0,812.6,84.32,157.68,2481.0,282.95,241.51,4.77,1299.2,420.0,2258.0,14432.0,5345.5,6029.0,26.8,780.0
2019-07-04,255.35,2494.8,0.642,8.035,5.9,371.6,110.6,86.72,428.7,3833.0,814.7,87.0,157.3,2485.0,282.85,242.82,4.758,1310.0,422.55,2230.5,14280.0,5464.5,6108.5,26.85,760.5
2019-07-05,250.89,2481.4,0.644,8.015,5.85,378.0,110.0,86.72,429.0,3832.5,819.4,86.9,156.82,2482.0,284.95,242.83,4.663,1308.4,418.65,2254.0,14450.0,5460.0,6200.0,26.8,762.7
2019-07-08,248.51,2465.0,0.6415,8.22,5.88,374.3,108.5,87.02,430.9,3935.0,827.0,87.1,158.52,2501.0,268.6,243.3,4.572,1309.2,419.25,2220.0,14366.0,5357.5,6225.0,26.92,760.9
2019-07-09,250.17,2478.0,0.637,8.165,5.9,375.8,106.94,86.8,429.5,3930.0,799.7,86.0,157.6,2436.0,270.95,242.74,4.5705,1322.0,420.95,2179.5,14292.0,5374.0,6209.0,27.2,753.6
2019-07-10,250.21,2500.2,0.635,8.17,5.87,375.4,108.62,87.86,432.4,3911.0,769.6,84.63,155.64,2403.0,269.0,243.76,4.652,1320.0,423.25,2215.5,14270.0,5365.0,6293.0,27.145,748.0
2019-07-11,247.2,2495.0,0.632,8.025,5.88,376.9,107.82,87.54,430.4,3860.0,768.9,82.52,152.5,2360.0,266.9,241.3,4.5835,1317.0,418.4,2171.0,14146.0,5270.0,6225.0,26.705,741.3
2019-07-12,245.5,2573.0,0.6325,7.91,5.76,375.6,109.08,87.8,429.8,3863.5,768.0,79.5,151.92,2388.0,268.55,237.02,4.5495,1288.8,419.25,2197.0,14194.0,5263.0,6316.0,26.79,726.9
2019-07-15,240.3,2546.4,0.6325,7.94,5.89,379.0,108.5,87.9,431.6,3878.5,773.0,80.12,154.1,2407.0,268.3,235.27,4.641,1274.2,418.4,2210.0,14266.0,5178.5,6300.0,26.57,717.5
2019-07-16,238.01,2542.6,0.6275,7.8,5.96,380.9,107.7,88.96,431.3,3867.0,775.7,79.96,156.0,2396.0,266.8,234.75,4.545,1280.0,420.4,2249.0,14440.0,5190.5,6371.5,26.83,730.0
2019-07-17,220.19,2509.2,0.6385,7.84,5.85,383.9,108.2,89.32,427.2,3869.5,777.0,79.6,156.38,2360.0,264.1,234.63,4.551,1309.8,421.1,2192.0,14480.0,5206.0,6385.0,26.405,741.0
2019-07-18,218.3,2489.8,0.64,7.88,5.93,383.7,107.54,90.74,430.0,3845.5,779.1,79.46,155.96,2358.0,261.8,234.78,4.566,1290.4,417.0,2188.0,14770.0,5166.0,6413.0,26.265,738.0
2019-07-19,216.0,2518.0,0.651,7.975,5.97,379.6,108.02,90.8,428.8,3820.0,785.1,78.7,155.54,2364.0,262.4,232.85,4.538,1292.2,420.45,2180.0,14902.0,5200.5,6472.0,26.385,744.0
2019-07-22,217.12,2486.0,0.649,7.89,5.89,379.3,108.2,90.52,429.4,3751.0,790.0,78.13,155.7,2374.0,262.7,230.35,4.465,1297.0,420.45,2101.0,14652.0,5165.5,6476.0,25.995,733.6
2019-07-23,217.39,2482.8,0.655,7.905,5.89,382.2,108.1,90.5,428.3,3807.0,783.0,79.25,156.14,2387.0,265.45,232.48,4.554,1297.2,428.0,2136.5,14668.0,5202.5,6400.0,26.63,747.9
2019-07-24,212.0,2507.0,0.6795,7.82,5.84,383.2,106.78,89.8,430.8,3800.0,794.0,80.76,154.48,2383.0,265.5,230.65,4.58,1307.0,427.6,2129.5,14648.0,5134.5,6416.0,26.63,741.3
2019-07-25,219.0,2461.6,0.669,7.885,5.72,387.0,107.5,89.48,422.8,3793.5,803.0,81.3,154.18,2380.0,265.1,232.9,4.6205,1322.4,428.95,2140.0,14590.0,5096.5,6490.0,26.6,740.5
2019-07-26,234.23,2520.0,0.714,7.865,5.76,387.2,107.58,89.5,419.9,3780.0,787.0,81.89,151.8,2367.0,266.0,230.55,4.5055,1336.8,423.5,2118.5,14392.0,5075.0,6412.5,26.105,734.6
2019-07-29,236.73,2441.0,0.713,7.745,5.66,396.7,107.3,89.7,425.3,3784.5,779.6,82.0,151.48,2366.0,264.8,232.8,4.5435,1339.4,421.9,2101.5,14416.0,5094.5,6467.5,26.725,738.1
2019-07-30,237.1,2480.4,0.741,7.61,5.62,396.2,106.72,88.56,422.2,3782.5,779.2,81.62,150.48,2376.0,267.2,236.0,4.5445,1325.0,420.45,2110.5,14510.0,5105.0,6500.0,26.91,737.5
2019-07-31,236.9,2490.0,0.7485,7.69,5.56,395.0,106.94,89.68,429.0,3785.0,770.3,81.5,150.9,2377.0,265.0,233.49,4.4715,1319.6,421.95,2100.5,14646.0,5226.5,6460.0,27.06,743.2
2019-08-01,234.28,2550.6,0.75,7.66,5.52,393.6,107.7,90.0,424.0,3759.0,764.2,80.53,149.82,2385.0,263.85,229.5,4.5,1328.0,419.4,2165.5,14448.0,5220.5,6431.0,27.08,755.0
2019-08-02,227.91,2470.0,0.732,7.565,5.48,393.9,106.62,88.84,424.5,3690.0,782.4,79.0,147.22,2406.0,261.75,220.81,4.3365,1294.0,411.75,2136.0,14320.0,5130.0,6510.0,26.81,732.2
2019-08-05,223.61,2369.6,0.696,7.715,5.49,404.0,103.5,89.02,424.4,3581.0,785.3,77.75,145.54,2395.0,257.8,222.24,4.17,1288.2,406.3,2058.0,14192.0,5139.0,6844.5,26.335,716.4
2019-08-06,226.76,2413.0,0.697,7.695,5.46,397.2,104.7,89.26,425.6,3594.0,805.3,77.51,144.8,2434.0,260.0,226.01,4.191,1303.2,412.0,2072.0,14482.0,5234.5,6791.5,26.0,740.0
2019-08-07,227.67,2428.8,0.6905,7.81,5.49,388.4,105.28,89.74,446.5,3532.5,832.8,77.17,144.88,2438.0,259.35,222.25,4.152,1304.8,406.55,2042.0,14700.0,5210.0,6944.0,26.07,727.8
2019-08-08,231.21,2413.2,0.7155,7.835,5.51,384.2,108.88,89.78,423.3,3582.5,829.2,75.5,144.58,2484.0,260.0,223.93,4.2415,1318.0,406.6,2044.0,15084.0,5268.0,6897.5,26.1,738.7
2019-08-09,229.96,2405.0,0.684,7.945,5.48,381.8,108.8,90.24,428.9,3545.0,835.4,75.0,142.46,2510.0,258.75,220.67,4.217,1288.6,404.6,2056.5,14800.0,5287.0,7010.0,26.245,737.3
2019-08-12,230.24,2410.0,0.696,7.975,5.62,382.1,110.5,89.76,425.6,3559.0,853.1,75.11,143.5,2500.0,259.3,222.3,4.2575,1273.0,402.4,2090.0,15024.0,5320.0,7090.0,26.645,738.6
2019-08-13,229.87,2428.0,0.688,8.02,5.6,378.1,110.36,89.08,423.6,3585.5,832.0,72.73,141.8,2482.0,258.25,223.18,4.26,1278.4,405.3,2095.5,14858.0,5276.0,7024.0,26.595,729.0
2019-08-14,227.1,2374.0,0.6715,8.195,5.54,379.2,110.86,88.7,426.5,3605.0,850.0,70.7,141.38,2506.0,257.5,217.11,4.15,1255.8,400.15,2073.0,14804.0,5106.5,7194.0,26.1,709.4
2019-08-15,227.15,2365.4,0.6815,8.04,5.48,377.7,112.3,87.0,424.5,3586.0,864.0,71.15,139.34,2514.0,256.5,214.59,4.156,1237.8,404.25,2126.0,14924.0,5023.5,7254.0,25.8,702.5
2019-08-16,224.71,2394.0,0.684,8.1,5.5,376.1,110.4,87.4,431.7,3601.0,864.0,71.65,138.3,2521.0,254.0,215.05,4.116,1250.0,404.75,2118.5,14652.0,5000.0,7130.0,25.8,705.0
2019-08-19,226.8,2424.0,0.6555,8.08,5.5,382.4,109.4,87.14,431.6,3633.0,872.0,71.75,139.9,2515.0,256.05,217.4,4.131,1248.0,404.0,2125.0,14758.0,5240.0,7200.0,25.875,712.8
2019-08-20,231.54,2438.4,0.66,8.11,5.48,381.4,109.24,87.4,449.9,3584.0,889.7,70.55,140.0,2485.0,255.25,216.0,4.09,1275.6,407.9,2146.5,15150.0,5326.5,7314.0,26.055,721.1
2019-08-21,231.22,2421.2,0.655,8.15,5.43,384.6,111.3,87.88,446.9,3571.0,880.1,71.11,141.24,2440.0,256.25,218.62,4.095,1276.2,410.4,2218.0,15120.0,5278.0,7244.0,25.845,718.6
2019-08-22,232.06,2399.0,0.6605,8.14,5.5,382.7,110.0,89.3,450.2,3535.0,886.0,71.1,140.76,2427.0,256.85,219.5,4.0615,1280.8,406.0,2194.5,15460.0,5275.0,7236.0,25.55,717.6
2019-08-23,229.35,2391.0,0.674,8.08,5.54,384.3,108.56,88.7,444.7,3520.5,895.0,71.4,142.4,2425.0,256.35,219.5,4.0795,1272.6,405.6,2153.0,15382.0,5183.5,7280.0,25.625,718.1
2019-08-26,228.9,2394.4,0.6785,7.99,5.53,381.7,109.38,89.5,447.2,3529.5,915.0,71.1,142.14,2480.0,262.0,218.5,4.05,1284.0,405.7,2160.0,15340.0,5115.0,7485.0,25.515,716.9
2019-08-27,227.0,2429.8,0.668,8.03,5.53,380.0,109.02,89.76,434.2,3525.5,969.6,71.81,143.26,2462.0,261.05,217.89,4.1915,1258.8,406.5,2148.5,15386.0,5086.5,7574.0,26.095,720.0
2019-08-28,228.48,2434.0,0.668,7.99,5.56,384.4,109.4,90.02,440.3,3543.5,970.0,73.02,143.56,2475.0,265.3,218.3,4.253,1275.0,404.8,2158.0,15430.0,5195.0,7510.0,26.275,717.9
2019-08-29,233.2,2441.0,0.6635,8.055,5.56,385.4,109.0,90.7,444.0,3580.0,961.9,73.1,146.3,2512.0,264.6,221.5,4.38,1282.4,406.25,2232.0,15558.0,5356.0,7524.0,26.54,723.6
2019-08-30,232.15,2462.8,0.661,8.135,5.57,387.3,109.74,90.2,463.5,3690.0,964.7,74.26,148.84,2548.0,266.35,224.2,4.29,1288.0,406.95,2298.5,16088.0,5379.5,7665.0,27.45,743.1
2019-09-02,233.67,2469.8,0.664,8.25,5.46,387.9,107.84,90.5,457.5,3656.0,949.0,74.35,147.7,2556.0,266.7,226.68,4.2955,1306.0,412.0,2302.5,16500.0,5475.0,7600.0,30.825,747.7
2019-09-03,231.02,2487.0,0.6625,8.475,5.5,385.1,106.52,89.6,448.9,3624.0,971.6,75.02,144.0,2539.0,266.2,224.0,4.22,1320.0,410.4,2267.0,16340.0,5419.0,7618.5,35.5,746.0
2019-09-04,233.71,2487.0,0.658,8.565,5.55,385.7,106.22,90.4,455.0,3608.0,971.6,74.6,144.0,2537.0,273.4,227.1,4.216,1318.8,414.65,2242.0,16500.0,5450.0,7573.5,35.395,740.0
2019-09-05,236.18,2509.2,0.6575,8.435,5.66,384.8,105.86,90.48,455.0,3599.5,948.9,75.98,145.44,2521.0,275.1,230.79,4.3795,1321.0,418.3,2300.0,16390.0,5524.5,7400.0,33.65,743.7
2019-09-06,234.49,2503.6,0.658,8.5,5.58,386.0,104.48,90.5,449.6,3574.5,939.0,75.4,146.66,2535.0,272.3,229.02,4.378,1312.0,422.9,2287.0,16198.0,5526.5,7470.0,33.45,753.0
2019-09-09,234.85,2466.0,0.649,8.505,5.59,387.0,106.38,90.34,446.9,3550.0,926.7,75.3,149.0,2540.0,272.55,229.0,4.3105,1292.0,423.9,2304.0,15940.0,5500.0,7383.0,33.06,752.8
2019-09-10,233.0,2450.2,0.6645,8.4,5.59,388.1,105.7,90.4,453.7,3575.0,922.0,75.2,148.98,2562.0,269.0,233.3,4.3485,1279.0,418.0,2319.5,15944.0,5476.0,7301.0,33.59,746.7
2019-09-11,235.07,2466.2,0.6635,8.49,5.54,388.3,106.5,90.1,453.9,3585.0,937.0,75.2,149.96,2591.0,270.4,234.72,4.401,1303.6,416.1,2390.0,16004.0,5540.0,7440.0,36.0,749.0
2019-09-12,232.88,2457.0,0.6535,8.44,5.59,389.2,106.36,90.48,447.3,3625.0,940.1,76.22,147.76,2570.0,267.4,234.57,4.6,1274.0,412.05,2369.0,15950.0,5429.5,7500.0,36.395,738.6
2019-09-13,232.5,2453.0,0.6525,8.45,5.6,390.9,106.46,90.88,450.0,3620.0,916.0,76.2,148.46,2551.0,267.95,233.0,4.93,1269.0,410.05,2340.0,15650.0,5377.5,7457.5,37.38,733.3
2019-09-16,234.88,2447.6,0.657,8.455,5.54,391.2,102.06,90.2,446.2,3633.0,908.0,77.8,148.9,2590.0,269.3,235.32,4.908,1317.0,429.7,2334.5,15846.0,5559.0,7636.0,37.7,759.9
2019-09-17,233.58,2438.4,0.66,8.61,5.52,392.1,102.6,90.26,439.1,3650.0,918.5,77.05,149.18,2596.0,269.85,235.89,4.7,1326.0,428.1,2308.0,15830.0,5472.5,7734.0,36.455,756.1
2019-09-18,233.46,2432.0,0.664,8.62,5.52,390.4,102.5,90.28,439.5,3671.5,925.0,77.7,146.96,2573.0,271.0,235.3,4.7555,1325.6,426.0,2275.0,16100.0,5467.0,7784.5,35.505,753.0
2019-09-19,230.52,2407.4,0.6615,8.535,5.5,390.0,101.9,90.0,415.0,3620.0,911.5,75.9,144.68,2556.0,270.3,234.98,4.742,1314.2,427.0,2262.0,15954.0,5391.0,7731.0,35.7,741.9
2019-09-20,230.41,2350.2,0.6565,8.62,5.51,402.0,102.64,90.2,434.0,3630.0,919.6,74.28,144.7,2560.0,273.05,232.0,4.6735,1337.4,428.3,2218.0,16128.0,5489.0,7770.0,35.495,748.7
2019-09-23,230.36,2342.2,0.654,8.6,5.56,390.9,102.36,90.3,426.2,3630.0,919.4,73.4,142.4,2522.0,269.5,229.7,4.58,1357.6,428.75,2200.5,16308.0,5420.0,7640.0,35.6,743.4
2019-09-24,227.7,2301.4,0.648,8.5,5.6,387.9,101.7,89.72,425.3,3562.0,927.9,72.36,142.68,2460.0,266.15,227.5,4.504,1335.0,425.5,2220.5,16096.0,5337.5,7720.5,34.95,734.3
2019-09-25,228.43,2322.4,0.642,8.405,5.63,387.0,102.0,89.94,423.0,3539.5,932.0,72.97,141.08,2451.0,264.7,228.09,4.476,1350.0,424.5,2206.0,16272.0,5343.5,7778.5,34.545,740.0
2019-09-26,231.97,2319.6,0.636,8.4,5.6,397.0,102.98,90.02,427.5,3587.0,938.0,73.27,141.68,2458.0,266.0,229.09,4.5495,1367.0,422.55,2263.5,16388.0,5387.5,7775.0,34.715,704.9
2019-09-27,229.01,2315.8,0.631,8.47,5.58,399.8,103.4,89.68,424.9,3559.5,910.3,72.89,141.98,2466.0,266.7,228.05,4.5375,1339.6,422.5,2226.5,16468.0,5405.0,7561.5,34.835,697.5
2019-09-30,225.9,2263.4,0.6315,8.41,5.6,400.5,103.18,88.92,422.0,3558.0,912.7,74.5,142.22,2486.0,265.0,227.71,4.4895,1312.4,419.3,2279.0,16686.0,5387.5,7545.0,35.4,687.4
2019-10-01,226.49,2287.0,0.6295,8.335,5.64,395.7,103.5,89.38,413.9,3540.5,910.0,74.35,140.6,2483.0,264.45,226.49,4.3695,1319.0,420.65,2318.0,16720.0,5530.0,7549.0,35.995,694.9
2019-10-02,223.6,2250.0,0.616,8.195,5.55,388.1,102.6,89.64,407.0,3504.0,910.9,75.08,136.5,2493.0,262.35,223.5,4.2395,1294.0,417.55,2261.5,16670.0,5410.0,7452.0,35.05,688.8
2019-10-03,223.1,2265.0,0.604,8.16,5.63,388.2,100.34,89.6,392.6,3427.0,904.9,75.34,134.0,2495.0,262.65,224.08,4.3,1290.0,413.1,2155.0,16602.0,5362.5,7477.5,35.585,676.3
2019-10-04,221.66,2274.4,0.6125,8.25,5.6,399.5,99.3,89.6,391.8,3379.5,904.2,74.1,131.88,2481.0,263.4,222.76,4.356,1291.6,415.0,2158.0,15894.0,5335.0,7525.0,35.225,681.5
2019-10-07,226.36,2284.2,0.615,8.16,5.73,385.9,99.26,89.66,389.9,3355.0,912.5,72.25,131.42,2500.0,265.7,227.55,4.361,1306.8,418.5,2092.0,16048.0,5367.0,7515.0,36.0,691.5
2019-10-08,223.2,2295.2,0.6175,8.14,5.79,395.0,99.5,90.26,386.2,3292.5,938.4,71.8,131.58,2525.0,260.9,226.03,4.307,1314.0,419.5,2106.5,16030.0,5320.0,7680.0,36.09,688.5
2019-10-09,223.18,2312.0,0.626,8.245,5.79,385.0,100.02,90.16,392.0,3321.5,929.0,72.57,128.0,2520.0,268.65,227.7,4.357,1299.2,421.15,2095.0,16104.0,5304.0,7575.5,36.435,690.5
2019-10-10,224.5,2327.0,0.6245,8.255,5.75,342.0,101.26,90.08,393.9,3277.0,919.1,73.2,130.94,2527.0,272.75,228.5,4.4285,1324.0,409.0,2068.0,16140.0,5318.5,7530.5,36.54,698.4
